bone,dataset,folder_split,split,case,path,unique_labels,is_binary,is_empty,foreground_voxels,total_voxels,foreground_fraction,foreground_volume_mm3,spacing_z,spacing_y,spacing_x,bbox_z,bbox_y,bbox_x,is_volume_outlier
RH,Dataset010_anatomy_RH,test,test,dataset8_092,nnUNet/nnUNet_raw/Dataset010_anatomy_RH/labelsTs/dataset8_092.nii.gz,0 1,1,0,468343,76808192,0.006097565738821193,363393.533870697,1.0,0.880859375,0.880859375,226,158,149,0
S,Dataset011_anatomy_S,train_val,train,dataset8_001,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_001.nii.gz,0 1,1,0,844349,105119744,0.008032258906566591,412279.79129969754,0.800000011920929,0.78125,0.78125,283,187,182,0
S,Dataset011_anatomy_S,train_val,train,dataset8_002,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_002.nii.gz,0 1,1,0,504883,38413956,0.0131432180533554,274388.38351985783,0.800000011920929,0.82421875,0.82421875,245,157,183,0
S,Dataset011_anatomy_S,train_val,train,dataset8_003,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_003.nii.gz,0 1,1,0,486868,55595520,0.00875732433116913,281041.536819458,1.0,0.759765625,0.759765625,210,193,183,0
S,Dataset011_anatomy_S,train_val,train,dataset8_004,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_004.nii.gz,0 1,1,0,314917,21961856,0.014339270779300256,224193.8408203125,1.0,0.84375,0.84375,182,187,142,0
S,Dataset011_anatomy_S,train_val,train,dataset8_005,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_005.nii.gz,0 1,1,0,304344,81788928,0.0037210904634915865,244596.47470092773,1.0,0.896484375,0.896484375,193,144,171,0
S,Dataset011_anatomy_S,train_val,val,dataset8_006,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_006.nii.gz,0 1,1,0,304257,33635682,0.00904566168749009,200857.16015625,1.0,0.8125,0.8125,186,155,171,0
S,Dataset011_anatomy_S,train_val,train,dataset8_009,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_009.nii.gz,0 1,1,0,603305,30807525,0.019583040182552802,318620.4816118884,0.8000000715255737,0.8125,0.8125,260,183,158,0
S,Dataset011_anatomy_S,train_val,train,dataset8_010,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_010.nii.gz,0 1,1,0,351510,91750400,0.0038311549595424106,251327.288807132,0.7989501953125,0.9459999799728394,0.9459999799728394,250,144,162,0
S,Dataset011_anatomy_S,train_val,train,dataset8_011,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_011.nii.gz,0 1,1,0,426274,82051072,0.005195227674782848,324420.430757549,0.7989501953125,0.9760000109672546,0.9760000109672546,260,141,140,0
S,Dataset011_anatomy_S,train_val,train,dataset8_013,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_013.nii.gz,0 1,1,0,614415,98304000,0.006250152587890625,300007.3286892075,0.800000011920929,0.78125,0.78125,262,174,189,0
S,Dataset011_anatomy_S,train_val,train,dataset8_014,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_014.nii.gz,0 1,1,0,526964,44903236,0.011735546186470837,328098.1301269531,1.0,0.7890625,0.7890625,207,182,192,0
S,Dataset011_anatomy_S,train_val,train,dataset8_015,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_015.nii.gz,0 1,1,0,412583,34995740,0.011789520667372657,274994.4766693115,1.0,0.81640625,0.81640625,206,157,171,0
S,Dataset011_anatomy_S,train_val,val,dataset8_017,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_017.nii.gz,0 1,1,0,381595,73400320,0.005198819296700614,232907.1044921875,1.0,0.78125,0.78125,189,151,165,0
S,Dataset011_anatomy_S,train_val,train,dataset8_018,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_018.nii.gz,0 1,1,0,749168,98304000,0.007620930989583333,365804.6929509146,0.800000011920929,0.78125,0.78125,262,200,195,0
S,Dataset011_anatomy_S,train_val,train,dataset8_019,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_019.nii.gz,0 1,1,0,636109,91750400,0.0069330378941127235,243702.61384576245,0.800048828125,0.6919999718666077,0.6919999718666077,237,189,182,0
S,Dataset011_anatomy_S,train_val,train,dataset8_020,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_020.nii.gz,0 1,1,0,638419,91750400,0.006958214896065848,311916.9839132057,0.7989501953125,0.7820000052452087,0.7820000052452087,241,188,193,0
S,Dataset011_anatomy_S,train_val,train,dataset8_021,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_021.nii.gz,0 1,1,0,735372,91750400,0.008014918736049106,359286.0116854635,0.7989501953125,0.7820000052452087,0.7820000052452087,269,170,195,0
S,Dataset011_anatomy_S,train_val,val,dataset8_022,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_022.nii.gz,0 1,1,0,458011,89391104,0.005123675393918393,329090.57585144043,1.0,0.84765625,0.84765625,217,165,147,0
S,Dataset011_anatomy_S,train_val,train,dataset8_023,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_023.nii.gz,0 1,1,0,700957,50579750,0.013858451257667347,338850.080207951,0.800000011920929,0.77734375,0.77734375,260,190,183,0
S,Dataset011_anatomy_S,train_val,val,dataset8_024,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_024.nii.gz,0 1,1,0,593051,91750400,0.006463742937360491,289010.64399123425,0.7989501953125,0.781000018119812,0.781000018119812,274,173,167,0
S,Dataset011_anatomy_S,train_val,train,dataset8_025,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_025.nii.gz,0 1,1,0,415780,42606745,0.009758548793154699,251240.5972290039,1.0,0.77734375,0.77734375,182,168,181,0
S,Dataset011_anatomy_S,train_val,train,dataset8_026,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_026.nii.gz,0 1,1,0,453528,73138176,0.006200974987399193,300840.4937438965,1.0,0.814453125,0.814453125,214,186,163,0
S,Dataset011_anatomy_S,train_val,val,dataset8_027,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_027.nii.gz,0 1,1,0,434257,82051072,0.0052925207363530855,239904.7092980208,0.7999998927116394,0.8309999704360962,0.8309999704360962,242,152,168,0
S,Dataset011_anatomy_S,train_val,train,dataset8_029,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_029.nii.gz,0 1,1,0,487557,99352576,0.004907341305372897,239256.72193233392,0.7999998927116394,0.783203125,0.783203125,251,171,165,0
S,Dataset011_anatomy_S,train_val,val,dataset8_030,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_030.nii.gz,0 1,1,0,628336,74711040,0.008410216214364035,373978.13568115234,1.0,0.771484375,0.771484375,205,185,224,0
S,Dataset011_anatomy_S,train_val,train,dataset8_031,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_031.nii.gz,0 1,1,0,474853,81788928,0.005805834745749449,289827.2705078125,1.0,0.78125,0.78125,219,176,170,0
S,Dataset011_anatomy_S,train_val,val,dataset8_032,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_032.nii.gz,0 1,1,0,496999,91750400,0.005416859218052455,242822.39264163398,0.7989501953125,0.7820000052452087,0.7820000052452087,235,173,184,0
S,Dataset011_anatomy_S,train_val,train,dataset8_034,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_034.nii.gz,0 1,1,0,443275,95158272,0.0046582918193386275,256212.94910167687,0.7999999523162842,0.8500000238418579,0.8500000238418579,263,178,171,0
S,Dataset011_anatomy_S,train_val,train,dataset8_035,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_035.nii.gz,0 1,1,0,703725,53282304,0.013207480667502667,367549.40579198947,0.800000011920929,0.8080000281333923,0.8080000281333923,272,181,183,0
S,Dataset011_anatomy_S,train_val,train,dataset8_037,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_037.nii.gz,0 1,1,0,427760,87293952,0.004900224931963213,262656.78621130064,1.0060241222381592,0.78125,0.78125,203,183,160,0
S,Dataset011_anatomy_S,train_val,train,dataset8_038,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_038.nii.gz,0 1,1,0,545085,91750400,0.005940955025809152,267007.84729543136,0.801025390625,0.7820000052452087,0.7820000052452087,251,172,187,0
S,Dataset011_anatomy_S,train_val,train,dataset8_041,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_041.nii.gz,0 1,1,0,632501,63382528,0.009979106544945635,309431.64198107156,0.800000011920929,0.7820000052452087,0.7820000052452087,256,189,182,0
S,Dataset011_anatomy_S,train_val,val,dataset8_042,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_042.nii.gz,0 1,1,0,496078,91750400,0.00540682111467634,286356.8328946294,0.7989501953125,0.8500000238418579,0.8500000238418579,252,160,162,0
S,Dataset011_anatomy_S,train_val,train,dataset8_043,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_043.nii.gz,0 1,1,0,424028,71827456,0.005903425007841013,316008.78216552734,1.0,0.86328125,0.86328125,202,147,179,0
S,Dataset011_anatomy_S,train_val,val,dataset8_044,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_044.nii.gz,0 1,1,0,623833,27693390,0.02252642237010348,297182.7553193999,0.625,0.8730469942092896,0.8730469942092896,345,160,156,0
S,Dataset011_anatomy_S,train_val,train,dataset8_047,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_047.nii.gz,0 1,1,0,383412,50593792,0.007578242010403174,268185.5048937307,1.2500052452087402,0.7480469942092896,0.7480469942092896,154,188,175,0
S,Dataset011_anatomy_S,train_val,train,dataset8_048,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_048.nii.gz,0 1,1,0,443111,108527616,0.0040829331402617375,276273.6544585951,0.800000011920929,0.8828125,0.8828125,250,130,175,0
S,Dataset011_anatomy_S,train_val,train,dataset8_049,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_049.nii.gz,0 1,1,0,642136,91750400,0.006998726981026786,302660.3690767307,0.79998779296875,0.767578125,0.767578125,271,206,161,0
S,Dataset011_anatomy_S,train_val,train,dataset8_050,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_050.nii.gz,0 1,1,0,913572,57584640,0.01586485562816751,341530.09034962,0.8000000715255737,0.68359375,0.68359375,276,230,215,1
S,Dataset011_anatomy_S,train_val,train,dataset8_051,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_051.nii.gz,0 1,1,0,549054,91750400,0.005984213692801339,323374.7523728604,0.800048828125,0.8579999804496765,0.8579999804496765,269,153,150,0
S,Dataset011_anatomy_S,train_val,train,dataset8_052,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_052.nii.gz,0 1,1,0,434093,91750400,0.004731238228934152,260098.75332308884,0.7989501953125,0.8659999966621399,0.8659999966621399,241,142,152,0
S,Dataset011_anatomy_S,train_val,train,dataset8_053,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_053.nii.gz,0 1,1,0,486036,66846720,0.0072709027458639705,296652.83203125,1.0,0.78125,0.78125,190,186,173,0
S,Dataset011_anatomy_S,train_val,val,dataset8_054,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_054.nii.gz,0 1,1,0,367564,78905344,0.004658290318080357,255651.7660369873,1.0,0.833984375,0.833984375,199,153,172,0
S,Dataset011_anatomy_S,train_val,train,dataset8_055,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_055.nii.gz,0 1,1,0,354310,63176704,0.005608238125243127,242982.61474609375,1.0,0.828125,0.828125,190,162,159,0
S,Dataset011_anatomy_S,train_val,train,dataset8_056,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_056.nii.gz,0 1,1,0,425550,44359680,0.009593171095914127,257144.2497253418,1.0,0.77734375,0.77734375,188,183,182,0
S,Dataset011_anatomy_S,train_val,train,dataset8_057,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_057.nii.gz,0 1,1,0,406724,46519902,0.008743010679601173,383241.6096343994,1.0,0.970703125,0.970703125,234,163,140,0
S,Dataset011_anatomy_S,train_val,train,dataset8_058,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_058.nii.gz,0 1,1,0,299820,39005309,0.00768664593837726,265714.1940307617,1.0,0.94140625,0.94140625,206,145,160,0
S,Dataset011_anatomy_S,train_val,train,dataset8_059,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_059.nii.gz,0 1,1,0,521340,87031808,0.005990223712231739,317888.9195205207,0.7999801635742188,0.873046875,0.873046875,256,152,164,0
S,Dataset011_anatomy_S,train_val,train,dataset8_060,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_060.nii.gz,0 1,1,0,566388,37025604,0.015297198122682888,333563.5542749758,0.800000011920929,0.8579999804496765,0.8579999804496765,275,166,156,0
S,Dataset011_anatomy_S,train_val,val,dataset8_061,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_061.nii.gz,0 1,1,0,507110,91750400,0.0055270603724888396,249667.04696345783,0.7989501953125,0.7850000262260437,0.7850000262260437,249,180,162,0
S,Dataset011_anatomy_S,train_val,train,dataset8_062,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_062.nii.gz,0 1,1,0,555894,43353240,0.01282243264863249,340989.34590911865,1.0,0.783203125,0.783203125,218,179,177,0
S,Dataset011_anatomy_S,train_val,train,dataset8_063,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_063.nii.gz,0 1,1,0,509421,33300480,0.01529770742043358,331464.5025215149,1.0,0.806640625,0.806640625,212,165,184,0
S,Dataset011_anatomy_S,train_val,train,dataset8_064,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_064.nii.gz,0 1,1,0,616292,91750400,0.0067170497349330355,301888.3297566361,0.801025390625,0.7820000052452087,0.7820000052452087,245,187,197,0
S,Dataset011_anatomy_S,train_val,train,dataset8_065,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_065.nii.gz,0 1,1,0,542256,91750400,0.005910121372767857,264933.932149324,0.7989501953125,0.7820000052452087,0.7820000052452087,252,174,194,0
S,Dataset011_anatomy_S,train_val,train,dataset8_066,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_066.nii.gz,0 1,1,0,678393,66584576,0.010188440638264334,416131.10654067993,1.0,0.783203125,0.783203125,205,192,189,0
S,Dataset011_anatomy_S,train_val,train,dataset8_067,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_067.nii.gz,0 1,1,0,458396,43642368,0.010503463056816716,299686.4508784397,0.7999989986419678,0.9039999842643738,0.9039999842643738,248,160,151,0
S,Dataset011_anatomy_S,train_val,train,dataset8_068,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_068.nii.gz,0 1,1,0,702141,91750400,0.0076527295793805804,369875.9334592158,0.7989501953125,0.8119999766349792,0.8119999766349792,282,178,182,0
S,Dataset011_anatomy_S,train_val,train,dataset8_069,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_069.nii.gz,0 1,1,0,403439,91750400,0.004397136143275669,263773.5339532109,0.800048828125,0.9039999842643738,0.9039999842643738,246,144,146,0
S,Dataset011_anatomy_S,train_val,train,dataset8_070,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_070.nii.gz,0 1,1,0,813048,91750400,0.008861519949776785,285068.1246958789,0.800048828125,0.6620000004768372,0.6620000004768372,257,211,181,0
S,Dataset011_anatomy_S,train_val,val,dataset8_071,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_071.nii.gz,0 1,1,0,345344,23401521,0.014757331371751434,238789.86605824623,0.800000011920929,0.9296875,0.9296875,244,142,156,0
S,Dataset011_anatomy_S,train_val,train,dataset8_072,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_072.nii.gz,0 1,1,0,493495,32387901,0.015237017057696946,332079.0023803711,1.0,0.8203125,0.8203125,214,184,151,0
S,Dataset011_anatomy_S,train_val,val,dataset8_073,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_073.nii.gz,0 1,1,0,491897,86245376,0.005703459394739029,240198.74170422554,0.800048828125,0.78125,0.78125,253,157,180,0
S,Dataset011_anatomy_S,train_val,train,dataset8_074,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_074.nii.gz,0 1,1,0,433311,85458944,0.005070399652960841,330632.576675035,0.801025390625,0.9760000109672546,0.9760000109672546,251,153,145,0
S,Dataset011_anatomy_S,train_val,val,dataset8_075,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_075.nii.gz,0 1,1,0,454352,77070336,0.005895290245004251,330990.3987426758,1.0,0.853515625,0.853515625,210,171,153,0
S,Dataset011_anatomy_S,train_val,val,dataset8_076,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_076.nii.gz,0 1,1,0,553427,91750400,0.006031875610351563,271094.14477589494,0.801025390625,0.7820000052452087,0.7820000052452087,253,171,150,0
S,Dataset011_anatomy_S,train_val,train,dataset8_077,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_077.nii.gz,0 1,1,0,635836,91750400,0.006930062430245536,266648.23397379613,0.800048828125,0.7239999771118164,0.7239999771118164,254,181,151,0
S,Dataset011_anatomy_S,train_val,train,dataset8_078,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_078.nii.gz,0 1,1,0,565308,44248296,0.012775814011007339,321359.0239229912,0.7999267578125,0.8429999947547913,0.8429999947547913,255,154,173,0
S,Dataset011_anatomy_S,train_val,train,dataset8_079,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_079.nii.gz,0 1,1,0,494558,34712700,0.014247177545970206,237757.3850631714,1.0,0.693359375,0.693359375,213,199,170,0
S,Dataset011_anatomy_S,train_val,train,dataset8_080,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_080.nii.gz,0 1,1,0,656556,92536832,0.007095077557874469,394741.5718231201,1.0,0.775390625,0.775390625,222,193,187,0
S,Dataset011_anatomy_S,train_val,train,dataset8_081,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_081.nii.gz,0 1,1,0,632366,38128896,0.01658495436112286,321347.6570778073,0.800000011920929,0.796999990940094,0.796999990940094,256,167,189,0
S,Dataset011_anatomy_S,train_val,train,dataset8_082,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_082.nii.gz,0 1,1,0,443995,48721920,0.009112838738703237,293106.07421875,1.0,0.8125,0.8125,216,176,160,0
S,Dataset011_anatomy_S,train_val,train,dataset8_083,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_083.nii.gz,0 1,1,0,648146,91750400,0.00706423078264509,290144.1584810517,0.79998779296875,0.748046875,0.748046875,250,187,187,0
S,Dataset011_anatomy_S,train_val,train,dataset8_084,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_084.nii.gz,0 1,1,0,431531,70254592,0.006142388528852321,311494.64979171753,1.0,0.849609375,0.849609375,199,171,176,0
S,Dataset011_anatomy_S,train_val,train,dataset8_085,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_085.nii.gz,0 1,1,0,407361,34551580,0.01178993840513227,272283.4583772392,0.8000000715255737,0.9140625,0.9140625,252,139,161,0
S,Dataset011_anatomy_S,train_val,train,dataset8_086,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_086.nii.gz,0 1,1,0,639614,38397440,0.01665772509833989,277100.83910369873,1.0,0.658203125,0.658203125,216,206,204,0
S,Dataset011_anatomy_S,train_val,train,dataset8_087,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_087.nii.gz,0 1,1,0,671035,42522480,0.015780711755288026,350990.95634101256,0.800000011920929,0.80859375,0.80859375,261,174,179,0
S,Dataset011_anatomy_S,train_val,train,dataset8_089,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_089.nii.gz,0 1,1,0,549949,76283904,0.0072092403660934815,330646.1789741516,1.0,0.775390625,0.775390625,197,177,178,0
S,Dataset011_anatomy_S,train_val,train,dataset8_093,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_093.nii.gz,0 1,1,0,623596,85196800,0.007319476787860577,363677.9025115967,1.0,0.763671875,0.763671875,216,196,183,0
S,Dataset011_anatomy_S,train_val,train,dataset8_094,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_094.nii.gz,0 1,1,0,342450,82051072,0.004173620059467352,260625.2703963241,0.7989501953125,0.9760000109672546,0.9760000109672546,267,152,152,0
S,Dataset011_anatomy_S,train_val,train,dataset8_095,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_095.nii.gz,0 1,1,0,594921,67371008,0.00883051950180113,274838.6870727539,1.0,0.6796875,0.6796875,202,213,212,0
S,Dataset011_anatomy_S,train_val,train,dataset8_096,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_096.nii.gz,0 1,1,0,551457,91750400,0.006010404314313616,269429.33120384056,0.7989501953125,0.7820000052452087,0.7820000052452087,243,168,217,0
S,Dataset011_anatomy_S,train_val,train,dataset8_097,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_097.nii.gz,0 1,1,0,460768,78643200,0.005858968098958334,355932.31201171875,1.0,0.87890625,0.87890625,210,167,159,0
S,Dataset011_anatomy_S,train_val,train,dataset8_098,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_098.nii.gz,0 1,1,0,559607,91750400,0.006099232264927455,274121.39464754023,0.801025390625,0.7820000052452087,0.7820000052452087,243,183,182,0
S,Dataset011_anatomy_S,train_val,train,dataset8_099,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_099.nii.gz,0 1,1,0,369510,31243212,0.011826888989518747,224404.76039886475,1.0,0.779296875,0.779296875,191,156,152,0
S,Dataset011_anatomy_S,train_val,train,dataset8_100,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTr/dataset8_100.nii.gz,0 1,1,0,372054,91750400,0.004055066789899553,223505.41070293266,0.801025390625,0.8659999966621399,0.8659999966621399,235,153,152,0
S,Dataset011_anatomy_S,test,test,dataset8_007,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_007.nii.gz,0 1,1,0,412220,83099648,0.004960550494750591,288055.8337402344,1.0,0.8359375,0.8359375,198,167,165,0
S,Dataset011_anatomy_S,test,test,dataset8_008,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_008.nii.gz,0 1,1,0,585742,87818240,0.0066699355395872205,258121.1732798989,0.800000011920929,0.7421875,0.7421875,260,205,168,0
S,Dataset011_anatomy_S,test,test,dataset8_012,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_012.nii.gz,0 1,1,0,356109,69468160,0.005126218975714918,275085.72578430176,1.0,0.87890625,0.87890625,183,165,157,0
S,Dataset011_anatomy_S,test,test,dataset8_016,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_016.nii.gz,0 1,1,0,594189,61603840,0.009645324057721076,362664.1845703125,1.0,0.78125,0.78125,200,179,192,0
S,Dataset011_anatomy_S,test,test,dataset8_028,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_028.nii.gz,0 1,1,0,448208,32602480,0.013747665821741167,310283.6418457031,1.0,0.83203125,0.83203125,211,156,207,0
S,Dataset011_anatomy_S,test,test,dataset8_033,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_033.nii.gz,0 1,1,0,680203,38685985,0.017582672381225396,347244.3839676794,0.800000011920929,0.798828125,0.798828125,278,167,178,0
S,Dataset011_anatomy_S,test,test,dataset8_036,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_036.nii.gz,0 1,1,0,513288,51241984,0.010016942357267042,313286.1328125,1.0,0.78125,0.78125,213,172,185,0
S,Dataset011_anatomy_S,test,test,dataset8_039,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_039.nii.gz,0 1,1,0,249282,19438496,0.0128241403038589,296825.0813847322,0.800000011920929,1.2200000286102295,1.2200000286102295,252,105,114,0
S,Dataset011_anatomy_S,test,test,dataset8_040,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_040.nii.gz,0 1,1,0,407389,91750400,0.004440187726702009,199557.97701613235,0.801025390625,0.7820000052452087,0.7820000052452087,235,165,179,0
S,Dataset011_anatomy_S,test,test,dataset8_045,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_045.nii.gz,0 1,1,0,473681,27656464,0.017127316058914835,349825.4455566406,1.0,0.859375,0.859375,215,153,161,0
S,Dataset011_anatomy_S,test,test,dataset8_046,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_046.nii.gz,0 1,1,0,481046,72089600,0.006672890403053977,293607.177734375,1.0,0.78125,0.78125,204,184,186,0
S,Dataset011_anatomy_S,test,test,dataset8_088,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_088.nii.gz,0 1,1,0,580376,50851094,0.011413245111304784,368289.3851754394,0.800000011920929,0.890625,0.890625,259,165,168,0
S,Dataset011_anatomy_S,test,test,dataset8_090,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_090.nii.gz,0 1,1,0,354232,78905344,0.004489328378062708,270292.3279140179,0.801025390625,0.9760000109672546,0.9760000109672546,252,143,139,0
S,Dataset011_anatomy_S,test,test,dataset8_091,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_091.nii.gz,0 1,1,0,436686,71827456,0.006079652883710652,211119.9832763672,1.0,0.6953125,0.6953125,180,198,204,0
S,Dataset011_anatomy_S,test,test,dataset8_092,nnUNet/nnUNet_raw/Dataset011_anatomy_S/labelsTs/dataset8_092.nii.gz,0 1,1,0,474694,76808192,0.006180252231428648,368321.3588485718,1.0,0.880859375,0.880859375,214,151,173,0
